"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2025,"Montana St.",52.7888446215139,86,15.1085488425939,40,20.7233626588465,357,31.8725099601594,206
2025,"Morehead St.",45.9390862944162,342,18.3654972114348,265,31.15234375,140,37.5634517766497,54
2025,"Morgan St.",49.0412550842533,269,17.9473625981881,232,34.08203125,56,35.6769320162696,102
2025,"Mount St. Mary's",51.0331702011963,163,21.7212185559371,359,31.1172668513389,142,31.0494834148994,240
2025,"Murray St.",49.4020501138952,253,16.9589516284448,167,29.1058394160584,206,41.2300683371298,22
2025,"N.C. State",48.3036707452725,293,14.4057036820002,21,28.83046237534,218,32.258064516129,196
2025,"NJIT",45.3233256351039,351,17.9775280898876,235,27.6769509981851,244,27.3672055427252,328
2025,"Navy",48.0156657963446,302,16.1450795947902,107,31.2605042016807,135,33.8381201044386,153
2025,"Nebraska",51.5581524763495,134,16.220450670476,114,26.7857142857143,272,36.0044518642181,90
2025,"Nebraska Omaha",53.4908700322234,69,15.7469626009638,82,29.1512915129151,205,36.358754027927,78
2025,"Nevada",53.7254901960784,60,15.5346108811834,64,27.4209012464046,253,37.3109243697479,57
2025,"New Hampshire",47.1363115693013,326,18.9965903555772,295,27.3542600896861,254,26.4032073310424,337
2025,"New Mexico",50.7715281234445,176,15.5719831941711,69,31.5490673154907,127,37.7799900447984,50
2025,"New Mexico St.",46.1719670200236,337,15.5537121526338,66,32.5289575289575,98,34.452296819788,137
2025,"New Orleans",45.8695652173913,344,18.7725382611246,289,31.6455696202532,125,33.8586956521739,152
2025,"Niagara",52.0337922403004,115,18.6046511627907,280,23.5541535226078,338,30.3504380475595,265
2025,"Nicholls",48.1012658227848,300,15.2612582059543,48,30.6157849089332,159,33.1315354980737,174
2025,"Norfolk St.",52.3974581166956,98,18.2933710287645,258,32.8141225337487,93,38.9948006932409,34
2025,"North Alabama",51.7275913870806,123,12.4997837906402,1,33.5042735042735,72,30.8462694041062,251
2025,"North Carolina",54.1706161137441,52,15.1149154547004,41,29.2163543441227,204,34.8341232227488,125
2025,"North Carolina A&T",45.8378088077336,345,15.3961894431128,53,26.9933554817276,265,31.203007518797,232
2025,"North Carolina Central",50.1194743130227,220,19.2014179508641,307,34.5739471106758,45,39.7849462365591,28
2025,"North Dakota",49.6777658431794,245,16.5853196228024,140,33.7059329320722,69,33.5660580021482,165
2025,"North Dakota St.",58.232077764277,3,15.579258203294,70,26.2349066959385,285,32.6245443499392,188
2025,"North Florida",53.1979695431472,77,14.9608976538592,37,27.9863481228669,237,24.8223350253807,351
2025,"North Texas",51.5909090909091,131,16.9724676462336,168,33.0777656078861,83,36.5584415584416,73
2025,"Northeastern",51.0551948051948,160,18.5704478549736,277,31.4179796107507,131,28.030303030303,320
2025,"Northern Arizona",50.2866972477064,205,15.3599178064599,52,31.5145813734713,129,29.644495412844,286
2025,"Northern Colorado",57.347972972973,6,15.7331837138412,80,25.1565762004175,319,33.4459459459459,169
2025,"Northern Illinois",47.1569839307787,325,16.3019893206876,125,17.7966101694915,364,31.5822002472188,218
2025,"Northern Iowa",55.4790419161677,29,15.9260400616333,93,25.5983350676379,308,35.2095808383234,114
2025,"Northern Kentucky",49.8070562293275,233,17.2925722701252,189,31.0282074613285,147,31.2568908489526,231
2025,"Northwestern",49.7693490517683,236,14.8572138208216,34,31.1744386873921,139,31.3172731932342,228
2025,"Northwestern St.",48.7454100367197,279,20.1935645891421,337,33.1372549019608,82,32.1909424724602,199
2025,"Notre Dame",51.6940179989412,125,16.5267798179119,136,29.6396396396396,195,31.7628374801482,207
2025,"Oakland",50.1315097317202,219,18.0130629082159,239,34.0929009640666,55,31.6675433982115,210
2025,"Ohio",53.3765532144787,71,14.9466630120435,35,23.9356669820246,333,33.54943273906,166
2025,"Ohio St.",53.5297239915074,68,15.5965397962423,71,28.9772727272727,211,35.828025477707,98
2025,"Oklahoma",54.9429657794677,38,17.2669342536595,186,26.4677574590953,277,39.5980445410103,29
2025,"Oklahoma St.",48.2561307901907,295,19.0653412336973,301,30.9834638816362,149,41.6348773841962,18
2025,"Old Dominion",44.0913604766634,361,16.9397231967483,166,36.412213740458,13,30.9334657398213,245
2025,"Oral Roberts",49.9657768651608,227,16.2915627962501,124,22.5663716814159,348,34.9760438056126,122
2025,"Oregon",52.2480620155039,105,16.249419858582,120,30.5530371713509,162,33.3850129198966,170
2025,"Oregon St.",54.5887961859356,46,16.5973060159078,143,31.8281938325991,122,38.9153754469607,35
2025,"Pacific",48.1449771689498,299,19.3295931356372,310,28.8461538461538,215,32.8196347031963,185
2025,"Penn",49.4296577946768,252,16.3983710951379,130,26.9270298047276,267,28.8973384030418,303
2025,"Penn St.",54.0736607142857,54,17.445921618291,200,28.6135693215339,222,37.9464285714286,45
2025,"Pepperdine",49.6503496503497,246,16.0613560798394,102,27.6261373035567,246,31.6183816183816,215
