"Season","TeamName","Off_1","RankOff_1","Off_2","RankOff_2","Off_3","RankOff_3","Def_1","RankDef_1","Def_2","RankDef_2","Def_3","RankDef_3"
2025,"Mississippi",20.4554377699254,96,47.5068708284256,246,32.037691401649,161,21.588508660752,47,44.7824250105619,328,33.4600760456274,105
2025,"Mississippi St.",17.629179331307,268,50.6838905775076,147,31.6869300911854,176,19.1663261136085,165,43.5635472006539,344,37.2701266857376,21
2025,"Mississippi Valley St.",19.3951347797502,153,55.3583168967784,30,25.2465483234714,329,18.3989941324392,225,51.0477787091366,119,30.5532271584241,219
2025,"Missouri",23.2149264442052,17,45.3534266236096,305,31.4316469321851,184,20.9684037751334,68,49.2408699220353,203,29.7907263028313,254
2025,"Missouri St.",18.0335968379447,239,49.802371541502,176,32.1640316205534,159,19.9721964782206,123,48.7488415199259,226,31.2789620018536,180
2025,"Monmouth",22.404136148212,28,47.4795346833262,249,30.1163291684619,219,20.627261761158,81,47.0446320868516,278,32.3281061519903,140
2025,"Montana",19.3244976485678,157,51.8170158187259,104,28.8584865327063,251,18.4017278617711,224,53.9956803455724,32,27.6025917926566,319
2025,"Montana St.",17.9566563467492,245,47.6780185758514,238,34.3653250773994,99,20.1502430402121,113,56.3853292090146,10,23.4644277507733,359
2025,"Morehead St.",21.6025988088793,52,51.1099079588522,127,27.2874932322685,299,20.5925925925926,82,52.4444444444444,67,26.962962962963,331
2025,"Morgan St.",20.8626347866854,79,62.5410220346929,1,16.5963431786217,364,20.4143288735434,94,50.841605524385,123,28.7440656020716,289
2025,"Mount St. Mary's",18.1778552746295,230,47.4280732345248,251,34.3940714908457,98,17.0488965815664,293,46.7330160103851,286,36.2180874080485,33
2025,"Murray St.",23.1620903454384,18,45.3498671390611,306,31.4880425155004,182,20.445434298441,91,55.5011135857461,18,24.0534521158129,356
2025,"N.C. State",19.5088044485635,145,51.436515291937,119,29.0546802594995,243,19.4228126431516,152,54.0540540540541,30,26.5231333027943,340
2025,"NJIT",18.0584551148225,238,50.6263048016701,150,31.3152400835073,188,20.9648331830478,70,53.2010820559062,47,25.834084761046,345
2025,"Navy",20.4928664072633,95,48.7678339818418,200,30.7392996108949,196,18.468085106383,219,48.0851063829787,246,33.4468085106383,106
2025,"Nebraska",20.7103123662816,83,50.4065040650407,156,28.8831835686778,250,15.759185480301,330,45.0641876936698,323,39.1766268260292,7
2025,"Nebraska Omaha",19.935691318328,124,48.2315112540193,219,31.8327974276527,168,20.3208556149733,104,44.5084327437269,332,35.1707116412999,54
2025,"Nevada",19.6144174350377,138,51.7183570829841,111,28.6672254819782,257,20.9964412811388,66,42.1708185053381,356,36.8327402135231,28
2025,"New Hampshire",15.4596815613765,341,49.7175141242938,181,34.8228043143297,87,17.6521363832542,267,51.5321536469573,103,30.8157099697885,208
2025,"New Mexico",20.2813599062134,103,53.9273153575615,57,25.7913247362251,319,19.1611479028698,166,48.9183222958057,222,31.9205298013245,155
2025,"New Mexico St.",20.162932790224,110,50.20366598778,159,29.6334012219959,229,22.7575602255254,27,46.0276781137878,307,31.2147616606868,185
2025,"New Orleans",19.8099762470309,130,55.6769596199525,28,24.5130641330166,341,14.8669796557121,348,49.2175273865415,207,35.9154929577465,38
2025,"Niagara",17.7546983184965,258,46.7853610286845,270,35.459940652819,76,18.10144253141,242,49.232201023732,204,32.6663564448581,129
2025,"Nicholls",19.1115224433133,169,48.4035168903286,215,32.4849606663582,151,20.9669920966992,69,51.1390051139005,115,27.8940027894003,314
2025,"Norfolk St.",21.8776916451335,45,58.7424633936262,6,19.3798449612403,361,19.936421435059,126,45.0499545867393,324,35.0136239782016,61
2025,"North Alabama",17.2607128554265,287,53.6643972767321,62,29.0748898678414,242,16.1020677518698,323,48.6581610206775,228,35.2397712274527,53
2025,"North Carolina",19.1654879773692,161,51.5558698727016,113,29.2786421499293,237,18.4451219512195,222,50.2286585365854,156,31.3262195121951,176
2025,"North Carolina A&T",18.9458689458689,180,52.4216524216524,84,28.6324786324786,258,18.0788590604027,246,51.3422818791946,107,30.5788590604027,218
2025,"North Carolina Central",21.7715617715618,47,51.3752913752914,121,26.8531468531469,306,21.7410323709536,43,55.2930883639545,20,22.9658792650919,361
2025,"North Dakota",19.1433566433566,165,49.1258741258741,191,31.7307692307692,172,17.8904665314402,254,49.2494929006085,202,32.8600405679513,123
2025,"North Dakota St.",18.1119179837676,235,36.9073045706963,364,44.9807774455361,2,15.6009070294785,334,51.3378684807256,108,33.0612244897959,117
2025,"North Florida",13.673805601318,359,40.3624382207578,360,45.9637561779242,1,17.2373540856031,286,57.431906614786,5,25.3307392996109,347
